ID_Pedido,Data_Pedido,Nome_Jogo,Categoria,Empresa,Plataforma,Preco_Unitario,Quantidade,ID_Cliente,Edicao_especial
1563,2026-04-23 19:00:00,Street Fighter VI,arcade,Capcom,Xbox,321.86,2,146,True
1564,2026-04-23 21:00:00,Mortal Kombat 1,violento,NetherRealm,PC,349.86,1,107,True
1565,2026-04-24 20:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,199.99,1,143,False
1566,2026-04-24 21:00:00,Street Fighter IV,arcade,Capcom,Playstation,97.3,2,124,True
1567,2026-04-24 00:00:00,Tekken 7,3D,Namco,Playstation,245.41,1,103,True
1568,2026-04-24 20:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,279.99,1,131,True
1569,2026-04-24 10:00:00,Tekken 7,3D,Namco,Playstation,175.29,1,122,False
1570,2026-04-25 03:00:00,Injustice 2,herois,NetherRealm,PC,228.9,2,133,True
1571,2026-04-25 06:00:00,Tekken 8,3D,Namco,PC,316.11,1,127,True
1572,2026-04-25 19:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,139.99,1,109,True
1573,2026-04-25 07:00:00,Mortal Kombat 1,violento,NetherRealm,PC,349.86,1,147,True
1574,2026-04-25 14:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,139.86,1,104,True
1575,2026-04-26 15:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,89.9,2,147,False
1576,2026-04-26 11:00:00,Tekken 8,3D,Namco,Playstation,225.79,2,116,False
1577,2026-04-26 05:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,1,147,True
1578,2026-04-26 12:00:00,Street Fighter V,arcade,Capcom,Xbox,181.58,1,111,True
1579,2026-04-26 14:00:00,Tekken 8,3D,Namco,Playstation,316.11,1,123,True
1580,2026-04-27 12:00:00,Tekken 8,3D,Namco,Xbox,316.11,2,144,True
1581,2026-04-27 05:00:00,Tekken 7,3D,Namco,Playstation,245.41,2,118,True
1582,2026-04-27 13:00:00,Mortal Kombat 1,violento,NetherRealm,PC,349.86,1,134,True
1583,2026-04-27 12:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,279.99,2,106,True
1584,2026-04-27 22:00:00,Street Fighter IV,arcade,Capcom,PC,69.5,2,100,False
1585,2026-04-28 07:00:00,Tekken 7,3D,Namco,PC,175.29,2,126,False
1586,2026-04-28 00:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,279.99,1,140,True
1587,2026-04-28 23:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,139.86,1,137,True
1588,2026-04-28 15:00:00,Tekken 7,3D,Namco,PC,175.29,2,141,False
1589,2026-04-28 21:00:00,Street Fighter IV,arcade,Capcom,PC,97.3,2,144,True
1590,2026-04-29 21:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,2,148,False
1591,2026-04-29 10:00:00,Tekken 8,3D,Namco,PC,316.11,1,107,True
1592,2026-04-29 04:00:00,Street Fighter IV,arcade,Capcom,Xbox,69.5,2,149,False
1593,2026-04-29 00:00:00,Tekken 8,3D,Namco,Xbox,225.79,1,135,False
1594,2026-04-29 21:00:00,Tekken 8,3D,Namco,Xbox,316.11,2,135,True
1595,2026-04-30 20:00:00,Street Fighter V,arcade,Capcom,PC,181.58,1,143,True
1596,2026-04-30 14:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,1,129,True
1597,2026-04-30 08:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,199.99,1,135,False
1598,2026-04-30 22:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,139.99,1,141,True
1599,2026-04-30 17:00:00,Street Fighter V,arcade,Capcom,PC,181.58,1,122,True
1600,2026-05-01 23:00:00,Tekken 7,3D,Namco,Xbox,245.41,1,108,True
1601,2026-05-01 17:00:00,Street Fighter V,arcade,Capcom,PC,181.58,1,131,True
1602,2026-05-01 06:00:00,Injustice 2,herois,NetherRealm,Xbox,163.5,1,145,False
1603,2026-05-01 14:00:00,Street Fighter IV,arcade,Capcom,Xbox,97.3,2,135,True
1604,2026-05-01 09:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,279.86,2,134,True
1605,2026-05-02 11:00:00,Mortal Kombat 11,violento,NetherRealm,PC,279.86,1,104,True
1606,2026-05-02 07:00:00,Injustice 2,herois,NetherRealm,Xbox,163.5,2,108,False
1607,2026-05-02 04:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,1,120,False
1608,2026-05-02 03:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,199.9,1,149,False
1609,2026-05-02 22:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,99.9,1,150,False
1610,2026-05-03 01:00:00,Injustice 2,herois,NetherRealm,Xbox,228.9,1,115,True
1611,2026-05-03 02:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,279.99,1,143,True
1612,2026-05-03 14:00:00,Tekken 8,3D,Namco,Playstation,225.79,1,129,False
1613,2026-05-03 04:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,89.9,2,141,False
1614,2026-05-03 03:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,199.9,2,127,False
1615,2026-05-04 14:00:00,Street Fighter V,arcade,Capcom,PC,181.58,2,138,True
1616,2026-05-04 02:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,1,131,True
1617,2026-05-04 06:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,279.86,2,135,True
1618,2026-05-04 00:00:00,Street Fighter VI,arcade,Capcom,PC,229.9,1,112,False
1619,2026-05-04 03:00:00,Street Fighter V,arcade,Capcom,Playstation,181.58,1,114,True
1620,2026-05-05 07:00:00,Injustice 2,herois,NetherRealm,PC,228.9,2,114,True
1621,2026-05-05 20:00:00,Tekken 8,3D,Namco,Xbox,225.79,2,137,False
1622,2026-05-05 17:00:00,Street Fighter IV,arcade,Capcom,Xbox,69.5,2,150,False
1623,2026-05-05 00:00:00,Injustice Gods Among Us,herois,NetherRealm,Playstation,89.9,2,143,False
1624,2026-05-05 00:00:00,Tekken 7,3D,Namco,Playstation,175.29,1,124,False
1625,2026-05-06 03:00:00,Injustice 2,herois,NetherRealm,Xbox,228.9,2,104,True
1626,2026-05-06 09:00:00,Tekken 7,3D,Namco,Playstation,245.41,2,120,True
1627,2026-05-06 09:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,279.99,2,129,True
1628,2026-05-06 21:00:00,Street Fighter VI,arcade,Capcom,Playstation,229.9,1,138,False
1629,2026-05-06 12:00:00,Tekken 7,3D,Namco,Xbox,245.41,1,137,True
1630,2026-05-07 22:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,349.86,1,112,True
1631,2026-05-07 08:00:00,Tekken 7,3D,Namco,Playstation,175.29,1,107,False
1632,2026-05-07 01:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,99.99,1,119,False
1633,2026-05-07 10:00:00,Injustice 2,herois,NetherRealm,Playstation,163.5,1,125,False
1634,2026-05-07 14:00:00,Street Fighter IV,arcade,Capcom,PC,97.3,2,136,True
1635,2026-05-08 16:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,199.99,1,141,False
1636,2026-05-08 17:00:00,Mortal Kombat 1,violento,NetherRealm,PC,249.9,1,136,False
1637,2026-05-08 03:00:00,Tekken 7,3D,Namco,Xbox,175.29,1,143,False
1638,2026-05-08 06:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,279.86,1,140,True
1639,2026-05-08 01:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,125.86,1,109,True
1640,2026-05-09 14:00:00,Street Fighter V,arcade,Capcom,PC,181.58,1,100,True
1641,2026-05-09 12:00:00,Injustice 2,herois,NetherRealm,PC,163.5,2,123,False
1642,2026-05-09 13:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,279.99,2,143,True
1643,2026-05-09 02:00:00,Tekken 7,3D,Namco,Playstation,245.41,2,117,True
1644,2026-05-09 23:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,139.99,1,114,True
1645,2026-05-10 20:00:00,Tekken 7,3D,Namco,PC,245.41,1,133,True
1646,2026-05-10 20:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,199.99,1,128,False
1647,2026-05-10 22:00:00,Mortal Kombat 1,violento,NetherRealm,PC,249.9,2,130,False
1648,2026-05-10 01:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,199.99,1,131,False
1649,2026-05-10 20:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,1,134,True
1650,2026-05-11 03:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,279.86,1,148,True
1651,2026-05-11 11:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,279.86,2,122,True
1652,2026-05-11 04:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,2,130,True
1653,2026-05-11 21:00:00,Marvel vs Capcom 3,herois,Capcom,Playstation,139.99,1,102,True
1654,2026-05-11 10:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,1,137,False
1655,2026-05-12 07:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,279.86,1,126,True
1656,2026-05-12 20:00:00,Street Fighter V,arcade,Capcom,Playstation,129.7,2,131,False
1657,2026-05-12 00:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,199.99,1,140,False
1658,2026-05-12 21:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,199.99,1,144,False
1659,2026-05-12 20:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,139.86,1,109,True
1660,2026-05-13 07:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,279.99,1,140,True
1661,2026-05-13 21:00:00,Street Fighter V,arcade,Capcom,PC,181.58,2,133,True
1662,2026-05-13 19:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,2,122,False
1663,2026-05-13 18:00:00,Tekken 8,3D,Namco,PC,316.11,2,131,True
1664,2026-05-13 01:00:00,Street Fighter IV,arcade,Capcom,Playstation,69.5,1,147,False
1665,2026-05-14 17:00:00,Mortal Kombat X,violento,NetherRealm,PC,139.86,2,130,True
1666,2026-05-14 12:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,99.9,2,143,False
1667,2026-05-14 22:00:00,Street Fighter V,arcade,Capcom,PC,181.58,2,106,True
1668,2026-05-14 00:00:00,Tekken 7,3D,Namco,Playstation,245.41,1,145,True
1669,2026-05-14 09:00:00,Injustice 2,herois,NetherRealm,Xbox,163.5,2,138,False
1670,2026-05-15 02:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,279.99,2,149,True
1671,2026-05-15 06:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,139.99,1,122,True
1672,2026-05-15 05:00:00,Mortal Kombat X,violento,NetherRealm,PC,139.86,2,105,True
1673,2026-05-15 02:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,249.9,2,138,False
1674,2026-05-15 09:00:00,Mortal Kombat 1,violento,NetherRealm,PC,249.9,1,113,False
1675,2026-05-16 17:00:00,Tekken 8,3D,Namco,Xbox,225.79,1,129,False
1676,2026-05-16 09:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,125.86,2,120,True
1677,2026-05-16 11:00:00,Injustice 2,herois,NetherRealm,PC,228.9,2,127,True
1678,2026-05-16 17:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,89.9,2,101,False
1679,2026-05-16 19:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,249.9,2,105,False
1680,2026-05-17 21:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,139.86,1,107,True
1681,2026-05-17 15:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,279.86,2,116,True
1682,2026-05-17 03:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,199.99,1,110,False
1683,2026-05-17 09:00:00,Tekken 7,3D,Namco,Xbox,245.41,2,139,True
1684,2026-05-17 23:00:00,Street Fighter V,arcade,Capcom,PC,129.7,1,103,False
1685,2026-05-18 01:00:00,Street Fighter VI,arcade,Capcom,Playstation,321.86,2,131,True
1686,2026-05-18 23:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,199.99,1,145,False
1687,2026-05-18 17:00:00,Tekken 8,3D,Namco,PC,316.11,1,137,True
1688,2026-05-18 16:00:00,Mortal Kombat X,violento,NetherRealm,PC,139.86,1,118,True
1689,2026-05-18 00:00:00,Injustice 2,herois,NetherRealm,PC,163.5,1,128,False
1690,2026-05-19 17:00:00,Street Fighter IV,arcade,Capcom,PC,97.3,1,106,True
1691,2026-05-19 10:00:00,Street Fighter V,arcade,Capcom,PC,181.58,1,133,True
1692,2026-05-19 00:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,199.99,1,138,False
1693,2026-05-19 12:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,2,110,True
1694,2026-05-19 11:00:00,Injustice 2,herois,NetherRealm,PC,163.5,1,101,False
1695,2026-05-20 10:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,99.99,2,113,False
1696,2026-05-20 12:00:00,Mortal Kombat X,violento,NetherRealm,PC,99.9,2,120,False
1697,2026-05-20 19:00:00,Marvel vs Capcom 3,herois,Capcom,Playstation,99.99,1,132,False
1698,2026-05-20 09:00:00,Street Fighter V,arcade,Capcom,Playstation,181.58,1,150,True
1699,2026-05-20 23:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,279.86,1,136,True
1700,2026-05-21 02:00:00,Mortal Kombat 1,violento,NetherRealm,PC,249.9,1,101,False
1701,2026-05-21 14:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,139.86,1,107,True
1702,2026-05-21 23:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,89.9,2,137,False
1703,2026-05-21 10:00:00,Marvel vs Capcom 3,herois,Capcom,Playstation,99.99,1,127,False
1704,2026-05-21 14:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,139.99,1,115,True
1705,2026-05-22 19:00:00,Street Fighter VI,arcade,Capcom,Playstation,321.86,1,131,True
1706,2026-05-22 18:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,279.99,2,142,True
1707,2026-05-22 07:00:00,Street Fighter VI,arcade,Capcom,Playstation,229.9,1,106,False
1708,2026-05-22 09:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,199.99,1,100,False
1709,2026-05-22 01:00:00,Injustice 2,herois,NetherRealm,Xbox,163.5,1,104,False
1710,2026-05-23 09:00:00,Injustice Gods Among Us,herois,NetherRealm,Playstation,89.9,1,109,False
1711,2026-05-23 14:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,2,110,False
1712,2026-05-23 21:00:00,Tekken 7,3D,Namco,Playstation,245.41,1,107,True
1713,2026-05-23 20:00:00,Injustice 2,herois,NetherRealm,PC,163.5,1,109,False
1714,2026-05-23 02:00:00,Street Fighter IV,arcade,Capcom,Playstation,69.5,1,149,False
1715,2026-05-24 16:00:00,Tekken 7,3D,Namco,Xbox,175.29,1,113,False
1716,2026-05-24 09:00:00,Mortal Kombat X,violento,NetherRealm,PC,139.86,1,126,True
1717,2026-05-24 15:00:00,Mortal Kombat 11,violento,NetherRealm,PC,279.86,1,119,True
1718,2026-05-24 19:00:00,Injustice 2,herois,NetherRealm,PC,228.9,2,118,True
1719,2026-05-24 06:00:00,Tekken 8,3D,Namco,Playstation,225.79,2,144,False
1720,2026-05-25 08:00:00,Tekken 7,3D,Namco,Playstation,245.41,1,147,True
1721,2026-05-25 01:00:00,Mortal Kombat X,violento,NetherRealm,PC,139.86,2,102,True
1722,2026-05-25 22:00:00,Marvel vs Capcom 3,herois,Capcom,Playstation,99.99,1,112,False
1723,2026-05-25 01:00:00,Injustice 2,herois,NetherRealm,Playstation,228.9,2,120,True
1724,2026-05-25 07:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,99.9,1,144,False
1725,2026-05-26 07:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,279.99,2,106,True
1726,2026-05-26 19:00:00,Injustice 2,herois,NetherRealm,Playstation,228.9,1,115,True
1727,2026-05-26 20:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,249.9,2,104,False
1728,2026-05-26 12:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,125.86,1,137,True
1729,2026-05-26 11:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,279.99,2,145,True
1730,2026-05-27 08:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,89.9,1,149,False
1731,2026-05-27 19:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,279.86,1,115,True
1732,2026-05-27 14:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,279.99,2,149,True
1733,2026-05-27 12:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,2,110,True
1734,2026-05-27 06:00:00,Marvel vs Capcom 3,herois,Capcom,Playstation,99.99,2,102,False
1735,2026-05-28 09:00:00,Mortal Kombat X,violento,NetherRealm,PC,99.9,2,138,False
1736,2026-05-28 22:00:00,Injustice 2,herois,NetherRealm,PC,228.9,2,129,True
1737,2026-05-28 00:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,89.9,1,149,False
1738,2026-05-28 01:00:00,Street Fighter VI,arcade,Capcom,PC,229.9,1,108,False
1739,2026-05-28 17:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,89.9,2,115,False
1740,2026-05-29 09:00:00,Street Fighter VI,arcade,Capcom,Playstation,229.9,1,116,False
1741,2026-05-29 10:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,99.99,2,127,False
1742,2026-05-29 21:00:00,Street Fighter IV,arcade,Capcom,Xbox,97.3,2,105,True
1743,2026-05-29 19:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,139.86,1,143,True
1744,2026-05-29 01:00:00,Mortal Kombat 1,violento,NetherRealm,PC,349.86,2,128,True
1745,2026-05-30 14:00:00,Street Fighter VI,arcade,Capcom,Playstation,229.9,2,128,False
1746,2026-05-30 09:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,2,111,True
1747,2026-05-30 20:00:00,Injustice 2,herois,NetherRealm,PC,163.5,2,136,False
1748,2026-05-30 06:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,199.9,2,133,False
1749,2026-05-30 06:00:00,Tekken 7,3D,Namco,Xbox,245.41,1,111,True
1750,2026-05-31 09:00:00,Tekken 8,3D,Namco,PC,316.11,1,138,True
1751,2026-05-31 05:00:00,Tekken 7,3D,Namco,Playstation,245.41,1,143,True
1752,2026-05-31 14:00:00,Street Fighter VI,arcade,Capcom,Xbox,321.86,1,108,True
1753,2026-05-31 13:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,89.9,2,124,False
1754,2026-05-31 01:00:00,Tekken 7,3D,Namco,Playstation,175.29,2,113,False
1755,2026-06-01 07:00:00,Mortal Kombat 11,violento,NetherRealm,PC,199.9,2,142,False
1756,2026-06-01 09:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,279.99,1,130,True
1757,2026-06-01 05:00:00,Injustice 2,herois,NetherRealm,Xbox,228.9,1,110,True
1758,2026-06-01 18:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,1,129,False
1759,2026-06-01 20:00:00,Marvel vs Capcom 3,herois,Capcom,Playstation,139.99,1,131,True
1760,2026-06-02 22:00:00,Mortal Kombat X,violento,NetherRealm,PC,99.9,2,116,False
1761,2026-06-02 21:00:00,Street Fighter IV,arcade,Capcom,Playstation,97.3,2,119,True
1762,2026-06-02 21:00:00,Mortal Kombat 1,violento,NetherRealm,PC,249.9,2,104,False
1763,2026-06-02 05:00:00,Tekken 8,3D,Namco,PC,225.79,1,131,False
1764,2026-06-02 14:00:00,Street Fighter VI,arcade,Capcom,Playstation,321.86,2,136,True
1765,2026-06-03 10:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,89.9,2,124,False
1766,2026-06-03 13:00:00,Tekken 7,3D,Namco,Xbox,175.29,1,134,False
1767,2026-06-03 11:00:00,Tekken 8,3D,Namco,PC,225.79,1,127,False
1768,2026-06-03 06:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,2,118,True
1769,2026-06-03 09:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,1,142,True
1770,2026-06-04 14:00:00,Street Fighter V,arcade,Capcom,PC,129.7,2,143,False
1771,2026-06-04 16:00:00,Street Fighter V,arcade,Capcom,PC,129.7,1,131,False
1772,2026-06-04 19:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,2,109,True
1773,2026-06-04 03:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,279.99,2,149,True
1774,2026-06-04 08:00:00,Tekken 7,3D,Namco,Playstation,245.41,2,105,True
1775,2026-06-05 02:00:00,Tekken 8,3D,Namco,PC,316.11,2,121,True
1776,2026-06-05 00:00:00,Mortal Kombat 1,violento,NetherRealm,PC,249.9,2,142,False
1777,2026-06-05 16:00:00,Street Fighter V,arcade,Capcom,Xbox,129.7,1,138,False
1778,2026-06-05 19:00:00,Mortal Kombat X,violento,NetherRealm,PC,99.9,1,122,False
1779,2026-06-05 05:00:00,Injustice Gods Among Us,herois,NetherRealm,Playstation,125.86,2,150,True
1780,2026-06-06 08:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,279.99,1,136,True
1781,2026-06-06 23:00:00,Mortal Kombat 11,violento,NetherRealm,PC,279.86,2,124,True
1782,2026-06-06 00:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,2,116,True
1783,2026-06-06 03:00:00,Mortal Kombat X,violento,NetherRealm,PC,139.86,2,103,True
1784,2026-06-06 00:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,199.99,1,135,False
1785,2026-06-07 13:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,279.99,1,101,True
1786,2026-06-07 04:00:00,Street Fighter V,arcade,Capcom,Playstation,129.7,2,124,False
1787,2026-06-07 01:00:00,Tekken 7,3D,Namco,Xbox,175.29,1,113,False
1788,2026-06-07 10:00:00,Street Fighter IV,arcade,Capcom,PC,97.3,1,125,True
1789,2026-06-07 20:00:00,Tekken 8,3D,Namco,Playstation,316.11,1,125,True
1790,2026-06-08 05:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,199.99,2,143,False
1791,2026-06-08 07:00:00,Injustice 2,herois,NetherRealm,Playstation,163.5,1,128,False
1792,2026-06-08 11:00:00,Tekken 7,3D,Namco,Xbox,175.29,1,127,False
1793,2026-06-08 13:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,279.99,1,134,True
1794,2026-06-08 06:00:00,Tekken 7,3D,Namco,PC,245.41,1,138,True
1795,2026-06-09 11:00:00,Street Fighter VI,arcade,Capcom,Playstation,229.9,1,106,False
1796,2026-06-09 23:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,125.86,2,127,True
1797,2026-06-09 00:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,99.9,1,128,False
1798,2026-06-09 20:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,89.9,1,114,False
1799,2026-06-09 18:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,2,115,True
1800,2026-06-10 10:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,279.99,2,138,True
1801,2026-06-10 00:00:00,Street Fighter IV,arcade,Capcom,PC,69.5,2,139,False
1802,2026-06-10 16:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,125.86,1,111,True
1803,2026-06-10 09:00:00,Mortal Kombat 11,violento,NetherRealm,PC,279.86,2,133,True
1804,2026-06-10 14:00:00,Street Fighter V,arcade,Capcom,PC,129.7,1,140,False
1805,2026-06-11 08:00:00,Street Fighter V,arcade,Capcom,Playstation,181.58,1,126,True
1806,2026-06-11 12:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,99.99,1,117,False
1807,2026-06-11 22:00:00,Injustice 2,herois,NetherRealm,Xbox,163.5,2,127,False
1808,2026-06-11 13:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,89.9,2,144,False
1809,2026-06-11 21:00:00,Mortal Kombat 1,violento,NetherRealm,PC,349.86,1,120,True
1810,2026-06-12 11:00:00,Injustice 2,herois,NetherRealm,PC,163.5,1,110,False
1811,2026-06-12 06:00:00,Tekken 7,3D,Namco,PC,245.41,1,109,True
1812,2026-06-12 23:00:00,Injustice Gods Among Us,herois,NetherRealm,Playstation,89.9,2,144,False
1813,2026-06-12 22:00:00,Mortal Kombat 11,violento,NetherRealm,PC,199.9,1,114,False
1814,2026-06-12 18:00:00,Tekken 7,3D,Namco,Playstation,175.29,2,142,False
1815,2026-06-13 10:00:00,Tekken 8,3D,Namco,PC,225.79,1,119,False
1816,2026-06-13 00:00:00,Mortal Kombat 11,violento,NetherRealm,PC,199.9,1,120,False
1817,2026-06-13 17:00:00,Tekken 7,3D,Namco,Playstation,245.41,2,129,True
1818,2026-06-13 03:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,199.9,1,139,False
1819,2026-06-13 03:00:00,Street Fighter IV,arcade,Capcom,Xbox,97.3,1,149,True
1820,2026-06-14 05:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,99.99,1,103,False
1821,2026-06-14 19:00:00,Tekken 7,3D,Namco,Playstation,245.41,2,131,True
1822,2026-06-14 00:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,199.99,1,136,False
1823,2026-06-14 06:00:00,Injustice 2,herois,NetherRealm,PC,228.9,2,133,True
1824,2026-06-14 22:00:00,Street Fighter IV,arcade,Capcom,Playstation,97.3,2,145,True
1825,2026-06-15 22:00:00,Street Fighter V,arcade,Capcom,Playstation,181.58,2,148,True
1826,2026-06-15 00:00:00,Mortal Kombat 11,violento,NetherRealm,PC,199.9,2,137,False
1827,2026-06-15 13:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,349.86,1,150,True
1828,2026-06-15 05:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,139.86,2,100,True
1829,2026-06-15 17:00:00,Injustice 2,herois,NetherRealm,Playstation,163.5,2,135,False
1830,2026-06-16 03:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,279.99,1,135,True
1831,2026-06-16 07:00:00,Tekken 8,3D,Namco,Xbox,225.79,2,119,False
1832,2026-06-16 21:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,2,148,True
1833,2026-06-16 12:00:00,Street Fighter IV,arcade,Capcom,PC,97.3,2,114,True
1834,2026-06-16 15:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,125.86,1,150,True
1835,2026-06-17 21:00:00,Mortal Kombat 11,violento,NetherRealm,PC,279.86,2,137,True
1836,2026-06-17 06:00:00,Street Fighter IV,arcade,Capcom,Xbox,97.3,2,115,True
1837,2026-06-17 09:00:00,Injustice 2,herois,NetherRealm,PC,163.5,1,131,False
1838,2026-06-17 03:00:00,Mortal Kombat 11,violento,NetherRealm,PC,199.9,1,111,False
1839,2026-06-17 01:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,279.99,2,123,True
1840,2026-06-18 01:00:00,Street Fighter IV,arcade,Capcom,PC,69.5,2,114,False
1841,2026-06-18 01:00:00,Tekken 7,3D,Namco,PC,245.41,2,150,True
1842,2026-06-18 21:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,139.99,2,135,True
1843,2026-06-18 06:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,349.86,2,116,True
1844,2026-06-18 06:00:00,Tekken 7,3D,Namco,Playstation,175.29,1,139,False
1845,2026-06-19 03:00:00,Street Fighter V,arcade,Capcom,Xbox,129.7,2,130,False
